央视频道,#genre#
CCTV11,http://60.223.72.70:8005/rtp/226.0.2.28:8136
CCTV11,http://61.138.54.155:2233/hls/18/index.m3u8
CCTV11,http://61.52.156.210:808/hls/11/index.m3u8
CCTV11,http://61.52.159.159:808/hls/11/index.m3u8
CCTV11,http://dg8006.runqidasoftware.top:10099/stream/channelid/1495388950?ticket=add07eaf44b0b5b1793e31375b1aeffb7c328a1e&profile=pass
CCTV11,http://mtw.so/5y75Nx
CCTV11,http://mtw.so/6hh4FE
CCTV11,http://opdf.top:8088/rtp/239.81.0.229:4056
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11,http://php.jdshipin.com:8880/bst.php?id=cctv118m/8000000
CCTV11,http://php.jdshipin.com:8880/cqyx.php?id=cctv11
CCTV11,http://rqd.mytvh.top:10063/stream/channelid/1763557570?ticket=749b1d31331b6b69566a583f01dbb2f3330f86db&profile=pass
CCTV11,http://rqd.mytvh.top:10063/stream/channelid/552639457?ticket=63c0113ce7eccd52d092570d2687f7a52e402657&profile=pass
CCTV11,http://www.kitcc.cn:8887/udp/239.77.0.40:5146
CCTV11,http://www.kitcc.cn:8887/udp/239.77.1.238:5146
CCTV11,http://www.kitcc.cn:8887/udp/239.77.1.42:5146
CCTV11,http://zhangjiang.lawangxian.com:9901/tsfile/live/0011_1.m3u8
CCTV12,http://1.70.35.109:8083/udp/239.1.1.19:8019
CCTV12,http://1.70.35.109:8084/udp/239.1.1.19:8019
CCTV12,http://1.70.35.109:8085/udp/239.1.1.19:8019
CCTV12,http://110.7.129.179:8096/tsfile/live/0012_1.m3u8
CCTV12,http://110.72.84.10:8181/tsfile/live/0012_1.m3u8
CCTV12,http://111.126.76.85:808/hls/112/index.m3u8
CCTV12,http://111.126.92.29:808/hls/112/index.m3u8
CCTV12,http://111.161.216.169:8888/udp/225.1.1.142:5002
CCTV12,http://111.193.229.216:8800/rtp/239.3.1.64:8124
CCTV12,http://111.202.12.159:8080/rtp/239.3.1.64:8124
CCTV12,http://111.227.237.82:4022/rtp/239.254.200.161:6000
CCTV12,http://113.205.238.93:8088/udp/225.0.4.129:7980
CCTV12,http://113.206.152.16:8002/udp/225.0.4.129:7980
CCTV12,http://113.24.136.66:8082/udp/239.1.1.19:8019
CCTV12,http://113.24.136.66:8083/udp/239.1.1.19:8019
CCTV12,http://113.24.136.66:8084/udp/239.1.1.19:8019
CCTV12,http://113.24.136.66:8085/udp/239.1.1.19:8019
CCTV12,http://113.24.136.66:8086/udp/239.1.1.19:8019
CCTV12,http://113.26.202.86:1099/tsfile/live/0012_1.m3u8
CCTV12,http://114.245.189.113:10000/rtp/239.3.1.64:8124
CCTV12,http://114.246.181.234:8888/rtp/239.3.1.64:8124
CCTV12,http://116.2.48.244:6000/rtp/232.0.0.139:1234
CCTV12,http://119.166.7.60:6666/udp/239.253.254.235:8000
CCTV12,http://120.7.86.101:808/hls/12/index.m3u8
CCTV12,http://121.24.98.3:8090/hls/20/index.m3u8
CCTV12,http://123.122.162.222:19999/rtp/239.3.1.64:8124
CCTV12,http://123.122.162.250:19999/rtp/239.3.1.64:8124
CCTV12,http://144.52.199.2:8888/udp/239.21.1.156:5002
CCTV12,http://171.108.239.74:8181/tsfile/live/1038_1.m3u8
CCTV12,http://171.117.0.246:8082/rtp/226.0.2.164:9224
CCTV12,http://171.117.0.246:8082/rtp/226.0.2.29:8144
CCTV12,http://171.117.182.4:8083/rtp/226.0.2.164:9224
CCTV12,http://171.117.182.4:8083/rtp/226.0.2.29:8144
CCTV12,http://171.117.182.4:8084/rtp/226.0.2.164:9224
CCTV12,http://171.117.182.4:8084/rtp/226.0.2.29:8144
CCTV12,http://171.117.182.4:8085/rtp/226.0.2.164:9224
CCTV12,http://171.117.182.4:8085/rtp/226.0.2.29:8144
CCTV12,http://171.117.183.109:8084/rtp/226.0.2.164:9224
CCTV12,http://171.117.183.109:8084/rtp/226.0.2.29:8144
CCTV12,http://171.117.201.14:8082/rtp/226.0.2.164:9224
CCTV12,http://171.117.201.14:8082/rtp/226.0.2.29:8144
CCTV12,http://171.117.201.14:8083/rtp/226.0.2.164:9224
CCTV12,http://171.117.201.14:8083/rtp/226.0.2.29:8144
CCTV12,http://171.117.201.14:8084/rtp/226.0.2.164:9224
CCTV12,http://171.117.201.14:8084/rtp/226.0.2.29:8144
CCTV12,http://171.117.201.14:8085/rtp/226.0.2.164:9224
CCTV12,http://171.117.201.14:8085/rtp/226.0.2.29:8144
CCTV12,http://171.117.41.102:9999/tsfile/live/0012_1.m3u8
CCTV12,http://171.120.109.98:8084/rtp/226.0.2.164:9224
CCTV12,http://171.120.109.98:8084/rtp/226.0.2.29:8144
CCTV12,http://183.3.134.56:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://218.29.135.4:4000/rtp/225.1.4.12:1041
CCTV12,http://218.29.135.4:4000/rtp/225.1.4.79:1108
CCTV12,http://218.72.87.120:4022/rtp/233.50.201.123:5140
CCTV12,http://219.159.194.4:8181/tsfile/live/0012_1.m3u8
CCTV12,http://220.189.92.253:9999/rtp/233.50.201.123:5140
CCTV12,http://221.196.32.41:4022/udp/225.1.1.142:5002
CCTV12,http://221.205.94.83:8084/rtp/226.0.2.164:9224
CCTV12,http://221.205.94.83:8084/rtp/226.0.2.29:8144
CCTV12,http://222.223.250.251:9241/stream/channelid/216911839?ticket=58a9543e68393c2f155d2c8619f1fc88a405d261&profile=pass
CCTV12,http://223.10.36.79:8083/udp/239.1.1.19:8019
CCTV12,http://27.10.132.154:8002/udp/225.0.4.129:7980
CCTV12,http://39.135.25.42:6610/170000001115/UmaiCHAN5000040BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QMAmpLefguRLiOPXiDRWhxHg8yim2giTBA8RILsb%2B8Y5pkFUyZBE%2FkNJAbwncEegkU
CCTV12,http://4170.hsmedia.top:8080/newlive/live/hls/12/live.m3u8
CCTV12,http://59.42.40.41:10086/udp/239.10.0.211:1025
CCTV12,http://60.220.167.99:8082/rtp/226.0.2.164:9224
CCTV12,http://60.220.167.99:8082/rtp/226.0.2.29:8144
CCTV12,http://60.220.167.99:8083/rtp/226.0.2.164:9224
CCTV12,http://60.220.167.99:8083/rtp/226.0.2.29:8144
CCTV12,http://60.220.167.99:8085/rtp/226.0.2.164:9224
CCTV12,http://60.220.167.99:8085/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.42:8001/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.42:8001/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.42:8004/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.42:8004/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.70:8001/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.70:8001/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.70:8002/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.70:8002/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.70:8003/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.70:8003/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.70:8004/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.70:8004/rtp/226.0.2.29:8144
CCTV12,http://60.223.72.70:8005/rtp/226.0.2.164:9224
CCTV12,http://60.223.72.70:8005/rtp/226.0.2.29:8144
CCTV12,http://61.138.54.155:2233/hls/19/index.m3u8
CCTV12,http://61.138.54.155:2233/hls/76/index.m3u8
CCTV12,http://61.52.156.210:808/hls/12/index.m3u8
CCTV12,http://61.52.159.159:808/hls/12/index.m3u8
CCTV12,http://dg8006.runqidasoftware.top:10056/stream/channelid/492629957?ticket=410c10d43bfa46fba328324ed1c47536413b3cb7&profile=pass
CCTV12,http://dg8006.runqidasoftware.top:10099/stream/channelid/1011320692?ticket=fb87c3771cf08e7c5afe691baf8e4a144744041b&profile=pass
CCTV12,http://mtw.so/5GnVnH
CCTV12,http://mtw.so/6oNhKl
CCTV12,http://opdf.top:8088/rtp/239.81.0.119:4056
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225598/index.m3u8
CCTV12,http://php.jdshipin.com:8880/bst.php?id=cctv128m/8000000
CCTV12,http://php.jdshipin.com:8880/cqyx.php?id=cctv12
CCTV12,http://rqd.mytvh.top:10063/stream/channelid/17957405?ticket=fa5d2817b45d36adc3f84812cdced163ec36b270&profile=pass
CCTV12,http://rqd.mytvh.top:10063/stream/channelid/805492065?ticket=1e48ce782d31fd93bb3ead4d484224d1692375d1&profile=pass
CCTV12,http://www.kitcc.cn:8887/udp/239.77.0.136:5146
CCTV12,http://www.kitcc.cn:8887/udp/239.77.0.41:5146
CCTV12,http://www.kitcc.cn:8887/udp/239.77.1.10:5146
CCTV12,http://www.kitcc.cn:8887/udp/239.77.1.109:5146
CCTV12,http://www.kitcc.cn:8887/udp/239.77.1.170:5146
CCTV12,http://zhangjiang.lawangxian.com:9901/tsfile/live/0012_1.m3u8
CCTV13,http://1.70.35.109:8083/udp/239.1.1.20:8020
CCTV13,http://1.70.35.109:8084/udp/239.1.1.20:8020
CCTV13,http://1.70.35.109:8085/udp/239.1.1.20:8020
CCTV13,http://110.7.129.179:8096/tsfile/live/0013_1.m3u8
CCTV13,http://110.72.84.10:8181/tsfile/live/0013_1.m3u8
CCTV13,http://111.126.76.85:808/hls/113/index.m3u8
CCTV13,http://111.126.92.29:808/hls/113/index.m3u8
CCTV13,http://111.161.216.169:8888/udp/225.1.2.193:5002
CCTV13,http://111.193.229.216:8800/rtp/239.3.1.124:8128
CCTV13,http://111.202.12.159:8080/rtp/239.3.1.124:8128
CCTV13,http://111.227.237.82:4022/rtp/239.254.200.9:8264
CCTV13,http://113.205.238.93:8088/udp/225.0.4.219:7980
CCTV13,http://113.206.152.16:8002/udp/225.0.4.219:7980
CCTV13,http://113.24.136.66:8082/udp/239.1.1.20:8020
CCTV13,http://113.24.136.66:8083/udp/239.1.1.20:8020
CCTV13,http://113.24.136.66:8084/udp/239.1.1.20:8020
CCTV13,http://113.24.136.66:8085/udp/239.1.1.20:8020
CCTV13,http://113.24.136.66:8086/udp/239.1.1.20:8020
CCTV13,http://113.26.202.86:1099/tsfile/live/0013_1.m3u8
CCTV13,http://114.245.189.113:10000/rtp/239.3.1.124:8128
CCTV13,http://114.246.181.234:8888/rtp/239.3.1.124:8128
CCTV13,http://116.2.48.244:6000/rtp/232.0.0.15:1234
CCTV13,http://119.166.7.60:6666/udp/239.253.254.175:8000
CCTV13,http://120.7.86.101:808/hls/13/index.m3u8
CCTV13,http://121.24.98.3:8090/hls/21/index.m3u8
CCTV13,http://123.122.162.222:19999/rtp/239.3.1.124:8128
CCTV13,http://123.122.162.250:19999/rtp/239.3.1.124:8128
CCTV13,http://144.52.199.2:8888/udp/239.21.1.14:5002
CCTV13,http://144.52.199.2:8888/udp/239.21.2.1:5002
CCTV13,http://144.52.199.2:8888/udp/239.21.2.3:5002
CCTV13,http://171.108.239.74:8181/tsfile/live/1039_1.m3u8
CCTV13,http://171.117.0.246:8082/rtp/226.0.2.165:9232
CCTV13,http://171.117.0.246:8082/rtp/226.0.2.30:8152
CCTV13,http://171.117.182.4:8083/rtp/226.0.2.165:9232
CCTV13,http://171.117.182.4:8083/rtp/226.0.2.30:8152
CCTV13,http://171.117.182.4:8084/rtp/226.0.2.165:9232
CCTV13,http://171.117.182.4:8084/rtp/226.0.2.30:8152
CCTV13,http://171.117.182.4:8085/rtp/226.0.2.165:9232
CCTV13,http://171.117.182.4:8085/rtp/226.0.2.30:8152
CCTV13,http://171.117.183.109:8084/rtp/226.0.2.165:9232
CCTV13,http://171.117.183.109:8084/rtp/226.0.2.30:8152
CCTV13,http://171.117.201.14:8082/rtp/226.0.2.165:9232
CCTV13,http://171.117.201.14:8082/rtp/226.0.2.30:8152
CCTV13,http://171.117.201.14:8083/rtp/226.0.2.165:9232
CCTV13,http://171.117.201.14:8083/rtp/226.0.2.30:8152
CCTV13,http://171.117.201.14:8084/rtp/226.0.2.165:9232
CCTV13,http://171.117.201.14:8084/rtp/226.0.2.30:8152
CCTV13,http://171.117.201.14:8085/rtp/226.0.2.165:9232
CCTV13,http://171.117.201.14:8085/rtp/226.0.2.30:8152
CCTV13,http://171.117.41.102:9999/tsfile/live/0013_1.m3u8
CCTV13,http://171.120.109.98:8084/rtp/226.0.2.165:9232
CCTV13,http://171.120.109.98:8084/rtp/226.0.2.30:8152
CCTV13,http://183.3.134.56:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://183.3.134.56:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV13,http://218.29.135.4:4000/rtp/225.1.4.113:1293
CCTV13,http://218.29.135.4:4000/rtp/225.1.4.13:1042
CCTV13,http://218.72.87.120:4022/rtp/233.50.201.246:5140
CCTV13,http://219.159.194.4:8181/tsfile/live/0013_1.m3u8
CCTV13,http://220.189.92.253:9999/rtp/233.50.201.246:5140
CCTV13,http://221.196.32.41:4022/udp/225.1.2.193:5002
CCTV13,http://221.205.94.83:8084/rtp/226.0.2.165:9232
CCTV13,http://221.205.94.83:8084/rtp/226.0.2.30:8152
CCTV13,http://223.10.36.79:8083/udp/239.1.1.20:8020
CCTV13,http://27.10.132.154:8002/udp/225.0.4.219:7980
CCTV13,http://39.135.25.42:6610/170000001115/UmaiCHAN6000054BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0SuXozn3alq9%2BUx7ZLG1w9awc14iEUxQ5VsTsr5pEBsmF56tXUfsukRUpygmTCKvAI
CCTV13,http://4170.hsmedia.top:8080/newlive/live/hls/13/live.m3u8
CCTV13,http://59.42.40.41:10086/udp/239.10.0.198:1025
CCTV13,http://59.55.35.90:20000/hls/19/index.m3u8
CCTV13,http://60.220.167.99:8082/rtp/226.0.2.165:9232
CCTV13,http://60.220.167.99:8082/rtp/226.0.2.30:8152
CCTV13,http://60.220.167.99:8083/rtp/226.0.2.165:9232
CCTV13,http://60.220.167.99:8083/rtp/226.0.2.30:8152
CCTV13,http://60.220.167.99:8085/rtp/226.0.2.165:9232
CCTV13,http://60.220.167.99:8085/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.42:8001/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.42:8001/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.42:8004/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.42:8004/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.70:8001/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.70:8001/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.70:8002/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.70:8002/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.70:8003/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.70:8003/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.70:8004/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.70:8004/rtp/226.0.2.30:8152
CCTV13,http://60.223.72.70:8005/rtp/226.0.2.165:9232
CCTV13,http://60.223.72.70:8005/rtp/226.0.2.30:8152
CCTV13,http://61.138.54.155:2233/hls/20/index.m3u8
CCTV13,http://61.52.156.210:808/hls/13/index.m3u8
CCTV13,http://61.52.159.159:808/hls/13/index.m3u8
CCTV13,http://dg8006.runqidasoftware.top:10056/stream/channelid/350596508?ticket=7ffd24b428137ca1cd48840fc7ecfaee011c6950&profile=pass
CCTV13,http://dg8006.runqidasoftware.top:10099/stream/channelid/1520738867?ticket=67f13eea39be5e3a451808e1390a893916ff7803&profile=pass
CCTV13,http://mtw.so/5NPWhK
CCTV13,http://mtw.so/6wjuP2
CCTV13,http://opdf.top:8088/rtp/239.81.0.206:4056
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13,http://php.jdshipin.com:8880/bst.php?id=cctv13xw8m/8000000
CCTV13,http://php.jdshipin.com:8880/cqyx.php?id=CCTVNews
CCTV13,http://rqd.mytvh.top:10063/stream/channelid/1692467658?ticket=dfdf200a4a5e419db7d6936ab5fbdcefdccf9755&profile=pass
CCTV13,http://rqd.mytvh.top:10063/stream/channelid/661129325?ticket=a7709a7eb23bfd769823cc9b27d66bcc765be8d3&profile=pass
CCTV13,http://www.kitcc.cn:8887/udp/239.253.43.196:5146
CCTV13,http://www.kitcc.cn:8887/udp/239.77.0.188:5146
CCTV13,http://www.kitcc.cn:8887/udp/239.77.0.42:5146
CCTV13,http://www.kitcc.cn:8887/udp/239.77.1.26:5146
CCTV13,http://zhangjiang.lawangxian.com:9901/tsfile/live/0013_1.m3u8
CCTV14,http://1.70.35.109:8083/udp/239.1.1.21:8021
CCTV14,http://1.70.35.109:8084/udp/239.1.1.21:8021
CCTV14,http://1.70.35.109:8085/udp/239.1.1.21:8021
CCTV14,http://110.7.129.179:8096/tsfile/live/0014_1.m3u8
CCTV14,http://110.72.84.10:8181/tsfile/live/0014_1.m3u8
CCTV14,http://111.126.76.85:808/hls/114/index.m3u8
CCTV14,http://111.126.92.29:808/hls/114/index.m3u8
CCTV14,http://111.161.216.169:8888/udp/225.1.1.144:5002
CCTV14,http://111.193.229.216:8800/rtp/239.3.1.65:8132
CCTV14,http://111.202.12.159:8080/rtp/239.3.1.65:8132
CCTV14,http://111.227.237.82:4022/rtp/239.254.200.162:6000
CCTV14,http://113.205.238.93:8088/udp/225.0.4.128:7980
CCTV14,http://113.206.152.16:8002/udp/225.0.4.128:7980
CCTV14,http://113.24.136.66:8082/udp/239.1.1.21:8021
CCTV14,http://113.24.136.66:8083/udp/239.1.1.21:8021
CCTV14,http://113.24.136.66:8084/udp/239.1.1.21:8021
CCTV14,http://113.24.136.66:8085/udp/239.1.1.21:8021
CCTV14,http://113.24.136.66:8086/udp/239.1.1.21:8021
CCTV14,http://113.26.202.86:1099/tsfile/live/0014_1.m3u8
CCTV14,http://114.245.189.113:10000/rtp/239.3.1.65:8132
CCTV14,http://114.246.181.234:8888/rtp/239.3.1.65:8132
CCTV14,http://116.2.48.244:6000/rtp/232.0.0.140:1234
CCTV14,http://119.166.7.60:6666/udp/239.253.254.236:8000
CCTV14,http://120.7.86.101:808/hls/14/index.m3u8
CCTV14,http://121.24.98.3:8090/hls/22/index.m3u8
CCTV14,http://123.122.162.222:19999/rtp/239.3.1.65:8132
CCTV14,http://123.122.162.250:19999/rtp/239.3.1.65:8132
CCTV14,http://144.52.199.2:8888/udp/239.21.1.15:5002
CCTV14,http://144.52.199.2:8888/udp/239.21.1.157:5002
CCTV14,http://171.108.239.74:8181/tsfile/live/1040_1.m3u8
CCTV14,http://171.117.0.246:8082/rtp/226.0.2.166:9240
CCTV14,http://171.117.0.246:8082/rtp/226.0.2.31:8160
CCTV14,http://171.117.182.4:8083/rtp/226.0.2.166:9240
CCTV14,http://171.117.182.4:8083/rtp/226.0.2.31:8160
CCTV14,http://171.117.182.4:8084/rtp/226.0.2.166:9240
CCTV14,http://171.117.182.4:8084/rtp/226.0.2.31:8160
CCTV14,http://171.117.182.4:8085/rtp/226.0.2.166:9240
CCTV14,http://171.117.182.4:8085/rtp/226.0.2.31:8160
CCTV14,http://171.117.183.109:8084/rtp/226.0.2.166:9240
CCTV14,http://171.117.183.109:8084/rtp/226.0.2.31:8160
CCTV14,http://171.117.201.14:8082/rtp/226.0.2.166:9240
CCTV14,http://171.117.201.14:8082/rtp/226.0.2.31:8160
CCTV14,http://171.117.201.14:8083/rtp/226.0.2.166:9240
CCTV14,http://171.117.201.14:8083/rtp/226.0.2.31:8160
CCTV14,http://171.117.201.14:8084/rtp/226.0.2.166:9240
CCTV14,http://171.117.201.14:8084/rtp/226.0.2.31:8160
CCTV14,http://171.117.201.14:8085/rtp/226.0.2.166:9240
CCTV14,http://171.117.201.14:8085/rtp/226.0.2.31:8160
CCTV14,http://171.117.41.102:9999/tsfile/live/0014_1.m3u8
CCTV14,http://171.120.109.98:8084/rtp/226.0.2.166:9240
CCTV14,http://171.120.109.98:8084/rtp/226.0.2.31:8160
CCTV14,http://183.3.134.56:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://218.29.135.4:4000/rtp/225.1.4.14:1043
CCTV14,http://218.29.135.4:4000/rtp/225.1.4.80:1109
CCTV14,http://218.72.87.120:4022/rtp/233.50.201.124:5140
CCTV14,http://219.159.194.4:8181/tsfile/live/0014_1.m3u8
CCTV14,http://220.189.92.253:9999/rtp/233.50.201.124:5140
CCTV14,http://221.196.32.41:4022/udp/225.1.1.144:5002
CCTV14,http://221.205.94.83:8084/rtp/226.0.2.166:9240
CCTV14,http://221.205.94.83:8084/rtp/226.0.2.31:8160
CCTV14,http://222.223.250.251:9241/stream/channelid/1669375497?ticket=c67b1c5eeac4d3a97cc378b7fc47d8a3d7d8127c&profile=pass
CCTV14,http://223.10.36.79:8083/udp/239.1.1.21:8021
CCTV14,http://27.10.132.154:8002/udp/225.0.4.128:7980
CCTV14,http://39.135.25.42:6610/170000001115/UmaiCHAN3949788BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXt3TPFwzzdHCkOT9AjSv5PYKFve4MwNzRa0jPXeHjqnp7kLaCMP6L4QpTf84Oz6DvCG1%2BJ81QvStkxO%2FoGm8
CCTV14,http://4170.hsmedia.top:8080/newlive/live/hls/14/live.m3u8
CCTV14,http://59.42.40.41:10086/udp/239.10.0.212:1025
CCTV14,http://60.220.167.99:8082/rtp/226.0.2.166:9240
CCTV14,http://60.220.167.99:8082/rtp/226.0.2.31:8160
CCTV14,http://60.220.167.99:8083/rtp/226.0.2.166:9240
CCTV14,http://60.220.167.99:8083/rtp/226.0.2.31:8160
CCTV14,http://60.220.167.99:8085/rtp/226.0.2.166:9240
CCTV14,http://60.220.167.99:8085/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.42:8001/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.42:8001/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.42:8004/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.42:8004/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.70:8001/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.70:8001/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.70:8002/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.70:8002/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.70:8003/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.70:8003/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.70:8004/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.70:8004/rtp/226.0.2.31:8160
CCTV14,http://60.223.72.70:8005/rtp/226.0.2.166:9240
CCTV14,http://60.223.72.70:8005/rtp/226.0.2.31:8160
CCTV14,http://61.138.54.155:2233/hls/21/index.m3u8
CCTV14,http://61.138.54.155:2233/hls/77/index.m3u8
CCTV14,http://61.52.156.210:808/hls/14/index.m3u8
CCTV14,http://61.52.159.159:808/hls/14/index.m3u8
CCTV14,http://dg8006.runqidasoftware.top:10056/stream/channelid/1100660097?ticket=b1df669e741631390ffbed9f4d3559838153e219&profile=pass
CCTV14,http://dg8006.runqidasoftware.top:10099/stream/channelid/286160044?ticket=2bf1a1daea0969c27a02298445a4f3c78bcbc5a5&profile=pass
CCTV14,http://mtw.so/5Vm9mr
CCTV14,http://mtw.so/5y9Odt
CCTV14,http://opdf.top:8088/rtp/239.81.0.120:4056
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8
CCTV14,http://php.jdshipin.com:8880/bst.php?id=cctvse8m/8000000
CCTV14,http://php.jdshipin.com:8880/cqyx.php?id=cctvse
CCTV14,http://rqd.mytvh.top:10063/stream/channelid/1731778930?ticket=22bb9d9fffbd7519b11a9e632aa6fd9370033620&profile=pass
CCTV14,http://rqd.mytvh.top:10063/stream/channelid/1929287980?ticket=ef528b3e45cb511e0ae9466a7b562804f486f025&profile=pass
CCTV14,http://www.kitcc.cn:8887/udp/239.77.0.133:5146
CCTV14,http://www.kitcc.cn:8887/udp/239.77.0.43:5146
CCTV14,http://www.kitcc.cn:8887/udp/239.77.1.161:5146
CCTV14,http://www.kitcc.cn:8887/udp/239.77.1.171:5146
CCTV14,http://www.kitcc.cn:8887/udp/239.77.1.43:5146
CCTV14,http://zhangjiang.lawangxian.com:9901/tsfile/live/0014_1.m3u8
CCTV15,http://1.70.35.109:8083/udp/239.1.1.22:8022
CCTV15,http://1.70.35.109:8084/udp/239.1.1.22:8022
CCTV15,http://1.70.35.109:8085/udp/239.1.1.22:8022
CCTV15,http://10.13.32.101:8006/nmgd_hls/00000001000000050000000000000064
CCTV15,http://110.7.129.179:8096/tsfile/live/0014_2.m3u8
CCTV15,http://110.72.84.10:8181/tsfile/live/0015_1.m3u8
CCTV15,http://111.161.216.169:8888/udp/225.1.2.194:5002
CCTV15,http://111.193.229.216:8800/rtp/239.3.1.153:8136
CCTV15,http://111.202.12.159:8080/rtp/239.3.1.153:8136
CCTV15,http://111.227.237.82:4022/rtp/239.254.201.124:8136
CCTV15,http://113.205.238.93:8088/udp/225.0.4.220:7980
CCTV15,http://113.206.152.16:8002/udp/225.0.4.220:7980
CCTV15,http://113.24.136.66:8082/udp/239.1.1.22:8022
CCTV15,http://113.24.136.66:8083/udp/239.1.1.22:8022
CCTV15,http://113.24.136.66:8084/udp/239.1.1.22:8022
CCTV15,http://113.24.136.66:8085/udp/239.1.1.22:8022
CCTV15,http://113.24.136.66:8086/udp/239.1.1.22:8022
CCTV15,http://113.26.202.86:1099/tsfile/live/0015_1.m3u8
CCTV15,http://114.245.189.113:10000/rtp/239.3.1.153:8136
CCTV15,http://114.246.181.234:8888/rtp/239.3.1.153:8136
CCTV15,http://116.2.48.244:6000/rtp/232.0.0.179:1234
CCTV15,http://119.166.7.60:6666/udp/239.253.254.170:8000
CCTV15,http://120.7.86.101:808/hls/15/index.m3u8
CCTV15,http://121.24.98.3:8090/hls/23/index.m3u8
CCTV15,http://123.122.162.222:19999/rtp/239.3.1.153:8136
CCTV15,http://123.122.162.250:19999/rtp/239.3.1.153:8136
CCTV15,http://144.52.199.2:8888/udp/239.21.1.16:5002
CCTV15,http://144.52.199.2:8888/udp/239.21.2.4:5002
CCTV15,http://171.108.239.74:8181/tsfile/live/1041_1.m3u8
CCTV15,http://171.117.0.246:8082/rtp/226.0.2.32:8168
CCTV15,http://171.117.182.4:8083/rtp/226.0.2.32:8168
CCTV15,http://171.117.182.4:8084/rtp/226.0.2.32:8168
CCTV15,http://171.117.182.4:8085/rtp/226.0.2.32:8168
CCTV15,http://171.117.183.109:8084/rtp/226.0.2.32:8168
CCTV15,http://171.117.201.14:8082/rtp/226.0.2.32:8168
CCTV15,http://171.117.201.14:8083/rtp/226.0.2.32:8168
CCTV15,http://171.117.201.14:8084/rtp/226.0.2.32:8168
CCTV15,http://171.117.201.14:8085/rtp/226.0.2.32:8168
CCTV15,http://171.117.41.102:9999/tsfile/live/0015_1.m3u8
CCTV15,http://171.120.109.98:8084/rtp/226.0.2.32:8168
CCTV15,http://183.3.134.56:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV15,http://218.29.135.4:4000/rtp/225.1.4.15:1044
CCTV15,http://218.29.135.4:4000/rtp/225.1.4.216:1269
CCTV15,http://218.72.87.120:4022/rtp/233.50.201.15:5140
CCTV15,http://219.159.194.4:8181/tsfile/live/0015_1.m3u8
CCTV15,http://220.189.92.253:9999/rtp/233.50.201.15:5140
CCTV15,http://221.196.32.41:4022/udp/225.1.2.194:5002
